Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,Inc_deg,e_Inc_deg,D_Mpc,e_D_Mpc,log_Mstar,upsilon_disk,upsilon_bulge,c_dm,d_kpc,gamma_true,z_Mstar
1.74,58.01928387649516,2.9659448137584112,0.0,57.53,0.0,98.9,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
2.61,61.497604923809696,3.350432390000506,0.0,63.17,0.0,46.82,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
3.5,65.57995151639811,3.4033022479459536,0.0,61.1,0.0,24.53,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
4.37,67.15326151503227,3.4863489421885925,8.69,59.01,0.0,17.42,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
5.24,76.0108570601991,3.63968241369121,16.6,57.64,0.0,11.69,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
6.11,73.40777147445206,3.7503843307895126,18.86,56.44,0.0,10.25,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
6.98,75.32666277017331,3.921332793308986,23.82,56.03,0.0,7.82,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
7.85,76.66841676646649,4.108806581254409,29.74,55.57,0.0,5.78,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
8.72,78.5102313867328,4.170893258988634,30.17,54.32,0.0,3.82,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
9.6,84.42047899458356,4.235075092457909,31.9,52.55,0.0,2.7,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
10.47,86.08040723848208,4.350819759564369,35.89,51.23,0.0,1.88,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
11.35,93.46681233836024,4.422527657233784,38.26,49.57,0.0,1.1,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
12.19,86.30764339362649,4.455537934758178,39.33,47.76,0.0,0.58,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
13.12,94.52489411905223,4.488535397805674,40.63,45.68,0.0,0.0,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
13.94,90.85659650841654,4.485167101602754,40.95,43.38,0.0,0.0,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
14.86,89.51552108189001,4.476813709499184,40.63,41.42,0.0,0.0,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
15.68,80.37563701404721,4.4673741810174965,40.09,39.99,0.0,0.0,0.0,UGC06983,49.0,1.0,18.0,2.5,0.42308195829723105,0.9268390492296287,0.8448444083597093,17691.947033557237,10.275485385089846,0.5621734282368229,-0.31086714118411435
0.63,29.193933909966162,1.4060876822559112,-2.22,32.45,0.0,190.91,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
1.26,40.02524943898904,2.0429094426344885,-8.54,43.44,0.0,121.97,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
1.88,51.85129569967145,2.641613057933775,-2.13,53.72,0.0,104.98,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
2.51,61.64293073369409,3.187816702958023,8.88,65.57,0.0,78.13,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
3.13,73.60015531611346,3.508997012256024,11.55,69.99,0.0,48.41,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
3.77,76.03865728180112,3.7378663240088255,16.04,70.54,0.0,33.32,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
4.39,78.05061791991385,3.9487648745672077,20.82,71.78,0.0,24.23,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
5.02,80.55244733736689,4.094858149191959,24.3,71.41,0.0,12.56,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
5.65,84.99009791859878,4.13446232684166,25.4,67.79,0.0,6.6,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
6.28,84.04935817023883,4.135653216478555,24.6,64.52,0.0,2.89,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
6.9,79.50752104395333,4.147939018859364,25.5,61.11,0.0,0.0,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
7.54,89.57868146870457,4.125011039067332,25.7,56.38,0.0,0.0,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
8.16,82.94263270522241,4.094511245033946,24.6,53.17,0.0,0.0,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
8.79,81.80863585996367,4.0882897122883355,24.9,50.65,0.0,0.0,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
9.41,88.56347398713858,4.123587837475487,27.79,48.55,0.0,0.0,0.0,UGC05986,90.0,3.0,8.63,2.59,0.37060560093814854,0.3715045916489733,0.8303112562844669,16662.19915182333,3.9009538110940807,0.5717930426751866,-0.3589652133759332
1.74,43.74478259491629,2.2596429390807438,0.0,52.62,0.0,88.43,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
3.5,49.22622566896471,2.7749236419923156,5.24,59.95,0.0,40.84,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
5.24,68.1132808507898,3.20980691683354,17.89,62.66,0.0,24.98,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
6.98,65.23743900747387,3.6039620971336292,25.97,65.09,0.0,17.98,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
8.72,80.37829353206088,3.8865250146724915,29.85,66.99,0.0,10.91,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
10.47,78.80804245486259,4.1111541604141,34.48,67.16,0.0,6.05,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
12.19,81.03535519902707,4.260303540469443,40.3,63.93,0.0,2.66,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
13.94,85.1333228957113,4.298583974559764,42.57,59.68,0.0,0.84,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
15.68,85.14193534879023,4.201135089606867,40.84,54.03,0.0,0.0,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
16.61,85.81051301198006,4.163112251461127,39.98,51.7,0.0,0.0,0.0,UGC06930,32.0,5.0,18.0,2.5,0.6499187187354192,0.6329533519272085,0.6859640474031032,12772.724890466261,10.5847568343157,0.5205912322598533,-0.10295616129926645
0.25,16.53042294205091,0.798042162130985,-0.22,17.33,0.0,276.94,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
0.83,33.03039224121404,1.638959547753153,-1.8,34.96,0.0,168.99,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
1.38,46.88292385451995,2.3997218555934494,-1.55,51.34,0.0,141.01,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
1.85,57.82724926829517,2.905304922341836,5.01,61.73,0.0,81.24,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
2.68,60.72062488646969,3.045480624913699,12.54,60.49,0.0,46.01,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
3.19,66.08103218222948,3.2727770737106674,16.68,63.17,0.0,41.4,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
3.68,70.69487302998253,3.465198643071512,20.19,65.14,0.0,30.23,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
4.13,70.22598520895053,3.60297523048559,22.31,66.32,0.0,24.2,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
5.23,72.12500880917129,3.7449587397227564,25.63,64.52,0.0,9.48,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
6.05,77.54111110195609,3.737376421240329,27.28,60.09,0.0,3.57,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
6.81,68.1428345175772,3.722950497194711,28.58,55.74,0.0,2.78,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
7.56,73.38232587372651,3.786147367878033,30.7,53.61,0.0,2.04,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
8.32,83.2328843880501,3.861845737159655,33.83,51.18,0.0,1.21,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
9.09,67.6659399256458,3.9129539978541477,35.49,49.08,0.0,0.72,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
9.86,74.69953495066902,3.869049372008657,33.74,46.34,0.0,0.0,0.0,ESO116-G012,74.0,3.0,13.0,3.9,0.33162971762993226,0.7518534083454727,0.7602552813551571,14080.780745347523,8.962133578389876,0.5789378406125535,-0.3946892030627675
0.09,10.556666519425157,0.49246086077909895,0.32,12.72,0.0,658.83,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
0.26,22.489945290495168,1.0432615464426658,0.96,26.94,0.0,391.72,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
0.43,28.69541426267691,1.3719129301644808,1.6,35.34,0.0,269.11,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
0.6,30.854057928254676,1.5599864205890657,2.25,40.03,0.0,185.65,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
0.77,34.46579326177852,1.6930535715073536,2.89,43.26,0.0,148.52,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
0.94,34.42944808071928,1.8023293967003093,3.55,45.85,0.0,129.01,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
1.11,39.47836918705615,1.897148025402315,4.2,48.05,0.0,100.97,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
1.28,36.69853650996161,1.9437645090538727,4.86,48.94,0.0,87.29,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
1.46,39.491401602011024,2.0019846506606487,5.23,50.17,0.0,78.88,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
1.63,43.13431300282809,2.0543818292629563,5.36,51.3,0.0,68.73,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
2.05,41.13647608195711,2.1781815030672536,5.65,53.95,0.0,54.74,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
2.74,46.08689316240148,2.34709327201203,9.45,56.61,0.0,33.95,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
3.42,48.812409965267605,2.4207383898000514,11.66,56.83,0.0,23.05,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
4.11,47.67821073441685,2.5553472970989555,15.23,58.16,0.0,15.08,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
4.79,55.663304819381,2.630047492646055,19.76,56.9,0.0,8.6,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
5.48,53.745514369546704,2.6422551142891484,23.04,53.88,0.0,3.37,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
6.16,49.12673079937835,2.657738641986143,26.02,50.76,0.0,1.42,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
6.85,52.602872108969116,2.6363349251935633,27.47,47.3,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
7.53,50.51572641470851,2.6276518662535047,29.11,43.89,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
8.21,51.36155533873032,2.6553811173320665,31.03,41.41,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
8.9,53.638479758622985,2.6716721411513262,32.1,39.37,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
9.57,51.539617579315426,2.6717880656296558,32.38,37.7,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
10.31,56.163664283278656,2.678987486160876,32.77,36.11,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
10.96,51.488263820199556,2.6684297802946957,32.48,34.88,0.0,0.0,0.0,NGC5585,51.0,2.0,7.06,2.12,0.16776026643562977,0.5857899860885857,0.478702746909506,4992.272667672207,10.829595753719246,0.608977291101253,-0.5448864555062649
2.5,168.5920089416522,8.648087434770767,0.0,122.77,171.6,669.71,11.84,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
7.49,181.50474487844176,9.630158407904595,0.0,218.15,99.53,282.14,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
12.54,204.12327246587446,9.91950056034803,0.0,234.07,76.92,106.66,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
17.45,196.4130234634769,9.380788238931649,0.0,221.55,65.21,40.36,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
22.47,195.706637790331,8.847821755988615,23.41,205.25,57.46,19.71,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
27.48,179.43076454849404,8.427727513828307,35.47,190.15,51.96,8.34,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
32.5,161.66406613912034,7.983497139987654,42.22,174.2,47.78,3.62,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
37.51,150.61222684164392,7.610895067028584,45.59,160.68,44.48,1.58,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
42.42,149.77959814060398,7.346205122611629,49.68,149.48,41.82,0.7,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
47.44,141.82543372726983,7.101120127073372,50.91,139.94,39.55,0.3,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
52.45,146.97883628743267,6.847857861789972,48.66,131.98,37.61,0.13,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
57.47,140.57824245024997,6.712118912530321,50.7,125.25,35.93,0.06,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
62.48,126.01158408704124,6.575693438941379,51.01,119.5,34.46,0.03,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
67.4,123.73824687463657,6.407201720827345,48.35,114.62,33.18,0.01,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
72.41,133.27343712800413,6.237266758095275,44.77,110.24,32.01,0.0,0.0,NGC6674,54.0,6.0,51.2,10.2,2.0307089901481765,0.6268173215848669,0.6929822239215749,12673.201156224995,28.47345159524021,0.2674740057659405,1.1626299711702974
0.26,23.000692644913308,1.1663504468290382,1.0,2.78,0.0,10.55,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
0.52,33.90893321075653,1.7354639907051699,2.12,4.73,0.0,8.77,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
0.77,38.94323728998646,2.158916191326381,4.53,7.0,0.0,8.41,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
1.03,52.338443454374776,2.508521797772239,6.54,8.59,0.0,7.93,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
1.29,52.459604602440045,2.791753519686714,8.22,10.63,0.0,6.67,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
1.55,58.65598552624932,3.0186330069966982,10.06,11.72,0.0,5.17,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
1.81,61.623861215656305,3.2002207733756936,11.73,12.56,0.0,4.71,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
2.06,69.19413154726352,3.3383588035542275,12.92,13.39,0.0,3.81,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
2.32,68.70833162277218,3.447237638668159,13.76,13.69,0.0,2.97,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
2.58,70.65398317422914,3.529978154411367,14.44,13.73,0.0,2.43,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
2.84,65.82695737644978,3.5930685796332074,15.04,13.74,0.0,2.3,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
3.1,72.50574067905143,3.6412058485230605,15.37,14.32,0.0,2.42,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
3.35,68.12664235110827,3.677816207689992,15.75,15.08,0.0,1.97,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
3.61,75.23823868467112,3.7050036349544104,16.29,15.34,0.0,1.22,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
3.87,75.65593192167984,3.7146836015707607,16.37,14.77,0.0,0.78,0.0,NGC3109,70.0,5.0,1.33,0.07,-1.0132282657337552,0.5367573719038673,0.6636240588665773,20438.366452780192,2.2388172269290725,0.8254682006714534,-1.627341003357267
